Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Name,Day Name
CA-2016-141957,2016-07-21,Jason Gross,Corporate,United States,Newark,Ohio,East,Office Supplies,Storage,66.688,1,0.2,4.168,2016,7,July,Thursday
CA-2016-141957,2016-07-21,Jason Gross,Corporate,United States,Newark,Ohio,East,Office Supplies,Storage,99.488,2,0.2,8.7052,2016,7,July,Thursday
CA-2016-142405,2016-06-11,Sanjit Engle,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,14.62,2,0.0,6.8714,2016,6,June,Saturday
CA-2016-142405,2016-06-11,Sanjit Engle,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,53.984,14,0.2,17.5448,2016,6,June,Saturday
CA-2016-142405,2016-06-11,Sanjit Engle,Consumer,United States,Seattle,Washington,West,Technology,Accessories,389.97,3,0.0,132.5898,2016,6,June,Saturday
CA-2015-141012,2015-06-09,Trudy Glocke,Consumer,United States,Pocatello,Idaho,West,Furniture,Furnishings,355.36,4,0.0,92.3936,2015,6,June,Tuesday
CA-2015-141012,2015-06-09,Trudy Glocke,Consumer,United States,Pocatello,Idaho,West,Technology,Phones,140.376,3,0.2,8.7735,2015,6,June,Tuesday
CA-2017-127922,2017-10-27,Sally Hughsby,Corporate,United States,Dallas,Texas,Central,Office Supplies,Envelopes,15.84,2,0.2,5.544,2017,10,October,Friday
CA-2017-127922,2017-10-27,Sally Hughsby,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,8.448,2,0.2,2.64,2017,10,October,Friday
CA-2016-146318,2016-01-22,Marc Crier,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,12.96,2,0.0,6.2208,2016,1,January,Friday
CA-2014-135993,2014-05-28,Patrick Jones,Corporate,United States,Seattle,Washington,West,Technology,Phones,57.408,6,0.2,5.7408,2014,5,May,Wednesday
CA-2014-135993,2014-05-28,Patrick Jones,Corporate,United States,Seattle,Washington,West,Technology,Accessories,27.6,4,0.0,2.208,2014,5,May,Wednesday
CA-2014-126802,2014-12-29,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,38.976,3,0.6,-50.6688,2014,12,December,Monday
CA-2016-143924,2016-07-28,Steve Carroll,Home Office,United States,Holland,Michigan,Central,Office Supplies,Fasteners,20.44,7,0.0,9.198,2016,7,July,Thursday
CA-2016-143924,2016-07-28,Steve Carroll,Home Office,United States,Holland,Michigan,Central,Office Supplies,Paper,109.92,2,0.0,53.8608,2016,7,July,Thursday
CA-2016-141551,2016-09-24,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,Central,Office Supplies,Binders,6.38,1,0.0,2.9348,2016,9,September,Saturday
CA-2016-141551,2016-09-24,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,Central,Office Supplies,Paper,6.48,1,0.0,3.1104,2016,9,September,Saturday
CA-2014-164315,2014-04-02,Rob Dowd,Consumer,United States,Athens,Georgia,South,Office Supplies,Paper,15.84,3,0.0,7.128,2014,4,April,Wednesday
CA-2014-164315,2014-04-02,Rob Dowd,Consumer,United States,Athens,Georgia,South,Technology,Phones,1049.93,7,0.0,293.9804,2014,4,April,Wednesday
CA-2014-164315,2014-04-02,Rob Dowd,Consumer,United States,Athens,Georgia,South,Office Supplies,Appliances,154.9,5,0.0,40.274,2014,4,April,Wednesday
CA-2015-131072,2015-11-05,Ken Lonsdale,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,98.352,3,0.2,35.6526,2015,11,November,Thursday
CA-2014-131541,2014-07-28,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,South,Office Supplies,Fasteners,14.32,5,0.2,5.191,2014,7,July,Monday
CA-2014-131541,2014-07-28,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,South,Furniture,Furnishings,129.888,6,0.2,12.9888,2014,7,July,Monday
CA-2014-131541,2014-07-28,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,South,Office Supplies,Envelopes,48.944,7,0.2,16.5186,2014,7,July,Monday
CA-2015-119550,2015-12-26,Roger Barcio,Home Office,United States,Houston,Texas,Central,Furniture,Chairs,275.058,3,0.3,-90.3762,2015,12,December,Saturday
US-2015-138093,2015-12-10,Kalyca Meade,Corporate,United States,Baltimore,Maryland,East,Office Supplies,Art,27.36,9,0.0,9.3024,2015,12,December,Thursday
US-2015-138093,2015-12-10,Kalyca Meade,Corporate,United States,Baltimore,Maryland,East,Office Supplies,Paper,44.75,5,0.0,20.585,2015,12,December,Thursday
US-2015-138093,2015-12-10,Kalyca Meade,Corporate,United States,Baltimore,Maryland,East,Technology,Phones,134.99,1,0.0,36.4473,2015,12,December,Thursday
US-2015-138093,2015-12-10,Kalyca Meade,Corporate,United States,Baltimore,Maryland,East,Office Supplies,Paper,26.4,5,0.0,12.672,2015,12,December,Thursday
US-2015-138093,2015-12-10,Kalyca Meade,Corporate,United States,Baltimore,Maryland,East,Furniture,Chairs,542.94,3,0.0,141.1644,2015,12,December,Thursday
CA-2016-126165,2016-05-05,Amy Hunt,Consumer,United States,San Francisco,California,West,Furniture,Tables,71.088,2,0.2,-1.7772,2016,5,May,Thursday
CA-2017-126123,2017-10-14,Anthony Garverick,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Binders,27.396,9,0.8,-42.4638,2017,10,October,Saturday
CA-2017-126123,2017-10-14,Anthony Garverick,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Binders,13.456,1,0.8,-23.548,2017,10,October,Saturday
CA-2016-143441,2016-11-05,Evan Bailliet,Consumer,United States,Laredo,Texas,Central,Office Supplies,Labels,11.84,1,0.2,4.44,2016,11,November,Saturday
CA-2017-148320,2017-11-03,Paul Gonzalez,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,35.88,6,0.0,17.5812,2017,11,November,Friday
CA-2016-125661,2016-11-24,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,East,Office Supplies,Envelopes,40.752,3,0.2,15.282,2016,11,November,Thursday
CA-2016-125661,2016-11-24,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,East,Technology,Accessories,139.96,5,0.2,-22.7435,2016,11,November,Thursday
US-2014-123519,2014-12-14,Sung Shariari,Consumer,United States,Marion,Ohio,East,Office Supplies,Art,2.624,1,0.2,0.2952,2014,12,December,Sunday
US-2014-123519,2014-12-14,Sung Shariari,Consumer,United States,Marion,Ohio,East,Furniture,Tables,136.53,1,0.4,-52.3365,2014,12,December,Sunday
US-2014-123519,2014-12-14,Sung Shariari,Consumer,United States,Marion,Ohio,East,Technology,Accessories,263.96,1,0.2,42.8935,2014,12,December,Sunday
CA-2014-155593,2014-11-03,Resi Pölking,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Supplies,11.64,3,0.0,3.3756,2014,11,November,Monday
CA-2017-136000,2017-09-22,Shaun Chance,Corporate,United States,New York City,New York,East,Office Supplies,Binders,40.176,3,0.2,14.5638,2017,9,September,Friday
US-2015-160857,2015-05-08,Natalie Webber,Consumer,United States,New York City,New York,East,Furniture,Furnishings,79.44,3,0.0,30.1872,2015,5,May,Friday
US-2015-160857,2015-05-08,Natalie Webber,Consumer,United States,New York City,New York,East,Office Supplies,Supplies,357.93,3,0.0,7.1586,2015,5,May,Friday
US-2015-160857,2015-05-08,Natalie Webber,Consumer,United States,New York City,New York,East,Furniture,Chairs,127.764,2,0.1,21.294,2015,5,May,Friday
US-2015-160857,2015-05-08,Natalie Webber,Consumer,United States,New York City,New York,East,Technology,Copiers,2799.944,7,0.2,1014.9797,2015,5,May,Friday
US-2015-160857,2015-05-08,Natalie Webber,Consumer,United States,New York City,New York,East,Office Supplies,Paper,19.44,3,0.0,9.3312,2015,5,May,Friday
CA-2017-115805,2017-07-31,Katrina Willman,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,36.792,1,0.2,4.1391,2017,7,July,Monday
US-2014-143707,2014-03-01,Hallie Redmond,Home Office,United States,New York City,New York,East,Technology,Phones,5.94,3,0.0,1.6038,2014,3,March,Saturday
CA-2017-116939,2017-09-25,Arthur Gainer,Consumer,United States,Richmond,Virginia,South,Office Supplies,Storage,177.55,5,0.0,47.9385,2017,9,September,Monday
CA-2015-124107,2015-10-09,Brian Moss,Corporate,United States,Ann Arbor,Michigan,Central,Technology,Accessories,619.95,5,0.0,111.591,2015,10,October,Friday
CA-2015-124107,2015-10-09,Brian Moss,Corporate,United States,Ann Arbor,Michigan,Central,Technology,Phones,29.16,3,0.0,8.4564,2015,10,October,Friday
CA-2015-124107,2015-10-09,Brian Moss,Corporate,United States,Ann Arbor,Michigan,Central,Office Supplies,Envelopes,57.96,7,0.0,27.2412,2015,10,October,Friday
CA-2015-124107,2015-10-09,Brian Moss,Corporate,United States,Ann Arbor,Michigan,Central,Office Supplies,Appliances,29.403,3,0.1,5.2272,2015,10,October,Friday
CA-2017-126550,2017-03-29,Roger Demir,Consumer,United States,Lafayette,Indiana,Central,Office Supplies,Storage,81.4,5,0.0,21.164,2017,3,March,Wednesday
CA-2015-138674,2015-11-14,Ken Black,Corporate,United States,Springfield,Oregon,West,Office Supplies,Fasteners,8.72,5,0.2,2.289,2015,11,November,Saturday
CA-2015-138674,2015-11-14,Ken Black,Corporate,United States,Springfield,Oregon,West,Technology,Accessories,91.176,3,0.2,4.5588,2015,11,November,Saturday
CA-2015-138674,2015-11-14,Ken Black,Corporate,United States,Springfield,Oregon,West,Technology,Accessories,159.968,4,0.2,29.994,2015,11,November,Saturday
CA-2016-165820,2016-09-26,Dorothy Wardle,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,12.96,2,0.0,6.2208,2016,9,September,Monday
CA-2014-103191,2014-09-22,Vivek Grady,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,331.536,3,0.2,-82.884,2014,9,September,Monday
CA-2015-103933,2015-09-25,Dan Reichenbach,Corporate,United States,New York City,New York,East,Technology,Accessories,899.91,9,0.0,395.9604,2015,9,September,Friday
CA-2015-110548,2015-05-04,Anna Häberlin,Corporate,United States,Houston,Texas,Central,Technology,Phones,946.344,7,0.2,118.293,2015,5,May,Monday
CA-2017-117324,2017-12-08,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,Central,Technology,Accessories,178.11,3,0.0,32.0598,2017,12,December,Friday
CA-2017-117324,2017-12-08,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,Central,Office Supplies,Appliances,1089.75,3,0.0,305.13,2017,12,December,Friday
CA-2017-117324,2017-12-08,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,Central,Office Supplies,Labels,61.06,2,0.0,28.0876,2017,12,December,Friday
CA-2017-117324,2017-12-08,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,Central,Furniture,Bookcases,459.92,4,0.0,41.3928,2017,12,December,Friday
CA-2017-117324,2017-12-08,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,Central,Office Supplies,Paper,27.52,4,0.0,12.6592,2017,12,December,Friday
CA-2017-143574,2017-06-29,Dan Reichenbach,Corporate,United States,Milford,Connecticut,East,Furniture,Bookcases,638.82,9,0.0,185.2578,2017,6,June,Thursday
CA-2017-143574,2017-06-29,Dan Reichenbach,Corporate,United States,Milford,Connecticut,East,Office Supplies,Supplies,30.69,3,0.0,7.9794,2017,6,June,Thursday
CA-2017-143574,2017-06-29,Dan Reichenbach,Corporate,United States,Milford,Connecticut,East,Furniture,Furnishings,25.16,2,0.0,8.5544,2017,6,June,Thursday
CA-2014-111773,2014-06-29,Jim Karlsson,Consumer,United States,New York City,New York,East,Office Supplies,Binders,13.92,3,0.2,4.872,2014,6,June,Sunday
CA-2014-148614,2014-01-20,Mark Van Huff,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,19.36,2,0.0,9.2928,2014,1,January,Monday
CA-2014-148614,2014-01-20,Mark Van Huff,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,19.3,2,0.0,5.79,2014,1,January,Monday
CA-2017-156139,2016-12-31,Becky Pak,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,38.376,3,0.2,13.4316,2016,12,December,Saturday
US-2017-147886,2017-03-28,Dave Hallsten,Corporate,United States,Fairfield,California,West,Office Supplies,Paper,12.96,2,0.0,6.3504,2017,3,March,Tuesday
US-2017-147886,2017-03-28,Dave Hallsten,Corporate,United States,Fairfield,California,West,Furniture,Furnishings,26.48,1,0.0,10.0624,2017,3,March,Tuesday
US-2017-147886,2017-03-28,Dave Hallsten,Corporate,United States,Fairfield,California,West,Technology,Machines,532.72,2,0.2,53.272,2017,3,March,Tuesday
US-2017-147886,2017-03-28,Dave Hallsten,Corporate,United States,Fairfield,California,West,Office Supplies,Paper,26.72,4,0.0,12.8256,2017,3,March,Tuesday
US-2017-147886,2017-03-28,Dave Hallsten,Corporate,United States,Fairfield,California,West,Office Supplies,Paper,20.04,3,0.0,9.6192,2017,3,March,Tuesday
US-2017-147886,2017-03-28,Dave Hallsten,Corporate,United States,Fairfield,California,West,Office Supplies,Storage,795.48,7,0.0,7.9548,2017,3,March,Tuesday
US-2017-147886,2017-03-28,Dave Hallsten,Corporate,United States,Fairfield,California,West,Furniture,Furnishings,21.56,7,0.0,6.8992,2017,3,March,Tuesday
CA-2016-113733,2016-12-08,Lena Hernandez,Consumer,United States,Greenville,North Carolina,South,Technology,Phones,249.584,2,0.2,31.198,2016,12,December,Thursday
CA-2016-113733,2016-12-08,Lena Hernandez,Consumer,United States,Greenville,North Carolina,South,Technology,Accessories,68.112,3,0.2,17.8794,2016,12,December,Thursday
CA-2016-113733,2016-12-08,Lena Hernandez,Consumer,United States,Greenville,North Carolina,South,Technology,Accessories,16.56,3,0.2,-2.484,2016,12,December,Thursday
CA-2017-104913,2017-11-18,Dave Kipp,Consumer,United States,Long Beach,New York,East,Technology,Phones,74.95,5,0.0,36.7255,2017,11,November,Saturday
CA-2014-145800,2014-05-30,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,Central,Furniture,Tables,355.455,3,0.5,-184.8366,2014,5,May,Friday
CA-2016-125850,2016-01-22,Frank Preis,Consumer,United States,San Diego,California,West,Office Supplies,Labels,44.4,3,0.0,22.2,2016,1,January,Friday
CA-2016-125850,2016-01-22,Frank Preis,Consumer,United States,San Diego,California,West,Office Supplies,Labels,20.65,5,0.0,9.499,2016,1,January,Friday
CA-2016-118514,2016-02-03,Liz Carlisle,Consumer,United States,Richmond,Kentucky,South,Furniture,Chairs,866.4,4,0.0,225.264,2016,2,February,Wednesday
CA-2015-150749,2015-03-29,Alan Shonely,Consumer,United States,Springfield,Virginia,South,Office Supplies,Art,5.56,2,0.0,1.4456,2015,3,March,Sunday
CA-2014-163748,2014-10-14,Hunter Glantz,Consumer,United States,Fort Worth,Texas,Central,Office Supplies,Appliances,3.16,4,0.8,-8.532,2014,10,October,Tuesday
CA-2014-163748,2014-10-14,Hunter Glantz,Consumer,United States,Fort Worth,Texas,Central,Technology,Copiers,1999.96,5,0.2,624.9875,2014,10,October,Tuesday
CA-2015-119634,2015-08-11,Barry Weirich,Consumer,United States,Raleigh,North Carolina,South,Furniture,Furnishings,46.152,3,0.2,12.1149,2015,8,August,Tuesday
CA-2015-149300,2015-11-22,Brosina Hoffman,Consumer,United States,Hialeah,Florida,South,Technology,Machines,32.985,3,0.5,-1.9791,2015,11,November,Sunday
US-2016-111528,2016-12-30,Julie Prescott,Home Office,United States,Los Angeles,California,West,Office Supplies,Storage,481.32,4,0.0,125.1432,2016,12,December,Friday
US-2016-111528,2016-12-30,Julie Prescott,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,6.384,1,0.2,2.1546,2016,12,December,Friday
CA-2017-158169,2017-08-12,Justin MacKendrick,Consumer,United States,Lake Forest,California,West,Office Supplies,Appliances,542.94,3,0.0,152.0232,2017,8,August,Saturday
CA-2017-158169,2017-08-12,Justin MacKendrick,Consumer,United States,Lake Forest,California,West,Furniture,Furnishings,54.92,4,0.0,19.7712,2017,8,August,Saturday
CA-2015-162047,2015-11-03,Fred Hopkins,Corporate,United States,Long Beach,New York,East,Furniture,Chairs,1448.82,10,0.1,209.274,2015,11,November,Tuesday
CA-2015-117772,2015-09-10,Matt Collins,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,353.88,6,0.0,17.694,2015,9,September,Thursday
US-2014-126340,2014-11-08,Emily Burns,Consumer,United States,Redding,California,West,Technology,Phones,333.576,3,0.2,25.0182,2014,11,November,Saturday
CA-2016-149685,2016-10-08,Peter McVee,Home Office,United States,San Antonio,Texas,Central,Office Supplies,Labels,60.144,6,0.2,20.2986,2016,10,October,Saturday
CA-2017-126396,2017-09-08,Alex Russell,Corporate,United States,Houston,Texas,Central,Technology,Accessories,85.2,6,0.2,20.235,2017,9,September,Friday
CA-2015-154900,2015-02-25,Sung Shariari,Consumer,United States,Leominster,Massachusetts,East,Office Supplies,Labels,3.15,1,0.0,1.512,2015,2,February,Wednesday
CA-2015-154900,2015-02-25,Sung Shariari,Consumer,United States,Leominster,Massachusetts,East,Office Supplies,Paper,22.72,4,0.0,10.224,2015,2,February,Wednesday
CA-2015-103835,2015-09-24,Shaun Chance,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,14.91,3,0.0,4.6221,2015,9,September,Thursday
CA-2015-103835,2015-09-24,Shaun Chance,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,1158.12,4,0.0,335.8548,2015,9,September,Thursday
CA-2015-158939,2015-11-26,Erin Ashbrook,Corporate,United States,Springfield,Missouri,Central,Technology,Copiers,599.99,1,0.0,233.9961,2015,11,November,Thursday
CA-2016-117408,2016-08-31,Theone Pippenger,Consumer,United States,Waco,Texas,Central,Office Supplies,Storage,23.968,2,0.2,2.3968,2016,8,August,Wednesday
CA-2016-142398,2016-04-12,Beth Paige,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,638.288,7,0.2,-31.9144,2016,4,April,Tuesday
CA-2016-142398,2016-04-12,Beth Paige,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,13.208,1,0.2,4.6228,2016,4,April,Tuesday
CA-2016-105277,2016-12-04,Liz MacKendrick,Consumer,United States,Auburn,New York,East,Office Supplies,Binders,15.528,3,0.2,5.823,2016,12,December,Sunday
CA-2016-112060,2016-12-04,Kean Takahito,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,104.85,1,0.0,50.328,2016,12,December,Sunday
CA-2014-105270,2014-11-11,Arthur Prichep,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,30.48,3,0.0,7.9248,2014,11,November,Tuesday
CA-2014-105270,2014-11-11,Arthur Prichep,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,112.648,1,0.2,11.2648,2014,11,November,Tuesday
US-2015-159513,2015-04-02,John Dryer,Consumer,United States,Los Angeles,California,West,Technology,Machines,71.976,3,0.2,24.2919,2015,4,April,Thursday
CA-2015-155586,2015-12-12,Xylona Preis,Consumer,United States,Chico,California,West,Office Supplies,Art,2.21,1,0.0,0.5967,2015,12,December,Saturday
CA-2015-155586,2015-12-12,Xylona Preis,Consumer,United States,Chico,California,West,Office Supplies,Envelopes,15.52,4,0.0,7.4496,2015,12,December,Saturday
CA-2015-155586,2015-12-12,Xylona Preis,Consumer,United States,Chico,California,West,Office Supplies,Paper,36.44,4,0.0,16.398,2015,12,December,Saturday
CA-2017-141117,2017-10-02,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,Furniture,Bookcases,217.764,6,0.7,-384.7164,2017,10,October,Monday
CA-2017-141117,2017-10-02,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,Office Supplies,Supplies,39.072,6,0.2,4.3956,2017,10,October,Monday
CA-2017-141117,2017-10-02,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,Office Supplies,Binders,22.638,7,0.7,-16.6012,2017,10,October,Monday
CA-2017-141117,2017-10-02,Juliana Krohn,Consumer,United States,Springfield,Oregon,West,Office Supplies,Art,95.144,7,0.2,10.7037,2017,10,October,Monday
CA-2017-115070,2017-04-10,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,South,Furniture,Furnishings,12.32,5,0.2,1.848,2017,4,April,Monday
CA-2017-115070,2017-04-10,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Binders,4.419,3,0.7,-3.0933,2017,4,April,Monday
CA-2017-140186,2017-09-29,Patrick Gardner,Consumer,United States,Bakersfield,California,West,Office Supplies,Fasteners,35.0,7,0.0,16.8,2017,9,September,Friday
CA-2017-140186,2017-09-29,Patrick Gardner,Consumer,United States,Bakersfield,California,West,Furniture,Chairs,72.784,1,0.2,0.0,2017,9,September,Friday
CA-2017-140186,2017-09-29,Patrick Gardner,Consumer,United States,Bakersfield,California,West,Office Supplies,Appliances,97.84,2,0.0,25.4384,2017,9,September,Friday
CA-2017-140186,2017-09-29,Patrick Gardner,Consumer,United States,Bakersfield,California,West,Furniture,Furnishings,51.75,1,0.0,15.525,2017,9,September,Friday
CA-2017-140186,2017-09-29,Patrick Gardner,Consumer,United States,Bakersfield,California,West,Office Supplies,Binders,46.672,2,0.2,16.3352,2017,9,September,Friday
CA-2014-124856,2014-09-29,Lisa DeCherney,Consumer,United States,New York City,New York,East,Office Supplies,Storage,1395.54,9,0.0,362.8404,2014,9,September,Monday
CA-2014-124856,2014-09-29,Lisa DeCherney,Consumer,United States,New York City,New York,East,Furniture,Furnishings,117.36,4,0.0,36.3816,2014,9,September,Monday
CA-2014-124856,2014-09-29,Lisa DeCherney,Consumer,United States,New York City,New York,East,Office Supplies,Labels,18.9,3,0.0,8.694,2014,9,September,Monday
CA-2014-124856,2014-09-29,Lisa DeCherney,Consumer,United States,New York City,New York,East,Office Supplies,Paper,77.52,2,0.0,37.9848,2014,9,September,Monday
CA-2014-166716,2014-08-20,Craig Reiter,Consumer,United States,Chicago,Illinois,Central,Furniture,Chairs,421.372,2,0.3,-6.0196,2014,8,August,Wednesday
CA-2014-123225,2014-07-11,Michael Nguyen,Consumer,United States,El Paso,Texas,Central,Technology,Phones,575.968,4,0.2,43.1976,2014,7,July,Friday
CA-2014-123225,2014-07-11,Michael Nguyen,Consumer,United States,El Paso,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,2014,7,July,Friday
CA-2015-163440,2015-03-22,Ruben Dartt,Consumer,United States,Thousand Oaks,California,West,Technology,Phones,15.984,2,0.2,1.1988,2015,3,March,Sunday
US-2017-106796,2017-05-12,Julie Prescott,Home Office,United States,Springfield,Ohio,East,Office Supplies,Art,10.272,3,0.2,1.1556,2017,5,May,Friday
CA-2017-113873,2017-11-13,Katrina Edelman,Corporate,United States,Dallas,Texas,Central,Office Supplies,Storage,61.792,4,0.2,6.1792,2017,11,November,Monday
CA-2017-113873,2017-11-13,Katrina Edelman,Corporate,United States,Dallas,Texas,Central,Furniture,Bookcases,205.9992,3,0.32,-27.2646,2017,11,November,Monday
CA-2016-149783,2016-09-04,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Paper,12.192,3,0.2,4.1148,2016,9,September,Sunday
CA-2016-149783,2016-09-04,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Appliances,87.168,2,0.2,8.7168,2016,9,September,Sunday
CA-2016-149783,2016-09-04,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Art,31.744,2,0.2,8.3328,2016,9,September,Sunday
CA-2016-125017,2016-02-06,Karen Bern,Corporate,United States,Chattanooga,Tennessee,South,Furniture,Furnishings,132.224,4,0.2,-18.1808,2016,2,February,Saturday
US-2015-163279,2015-03-22,Justin Deggeller,Corporate,United States,San Diego,California,West,Office Supplies,Paper,105.52,4,0.0,48.5392,2015,3,March,Sunday
US-2015-163279,2015-03-22,Justin Deggeller,Corporate,United States,San Diego,California,West,Furniture,Furnishings,91.96,2,0.0,15.6332,2015,3,March,Sunday
US-2015-163279,2015-03-22,Justin Deggeller,Corporate,United States,San Diego,California,West,Technology,Phones,1487.976,3,0.2,185.997,2015,3,March,Sunday
CA-2015-150196,2015-07-02,Steven Roelle,Home Office,United States,New York City,New York,East,Office Supplies,Paper,19.44,3,0.0,9.3312,2015,7,July,Thursday
US-2015-106495,2015-06-15,Amy Cox,Consumer,United States,Tampa,Florida,South,Technology,Accessories,11.672,1,0.2,-0.7295,2015,6,June,Monday
CA-2014-124730,2014-11-26,Lynn Smith,Consumer,United States,Utica,New York,East,Technology,Phones,279.96,4,0.0,78.3888,2014,11,November,Wednesday
CA-2014-124730,2014-11-26,Lynn Smith,Consumer,United States,Utica,New York,East,Office Supplies,Binders,12.912,3,0.2,4.6806,2014,11,November,Wednesday
CA-2014-124730,2014-11-26,Lynn Smith,Consumer,United States,Utica,New York,East,Office Supplies,Binders,17.088,4,0.2,5.7672,2014,11,November,Wednesday
CA-2014-124730,2014-11-26,Lynn Smith,Consumer,United States,Utica,New York,East,Office Supplies,Labels,93.15,9,0.0,44.712,2014,11,November,Wednesday
CA-2014-124730,2014-11-26,Lynn Smith,Consumer,United States,Utica,New York,East,Office Supplies,Labels,11.52,4,0.0,5.6448,2014,11,November,Wednesday
CA-2017-117632,2017-05-12,Charles Sheldon,Corporate,United States,San Francisco,California,West,Office Supplies,Supplies,238.62,2,0.0,4.7724,2017,5,May,Friday
CA-2017-117632,2017-05-12,Charles Sheldon,Corporate,United States,San Francisco,California,West,Office Supplies,Appliances,7.77,1,0.0,2.0979,2017,5,May,Friday
CA-2017-117632,2017-05-12,Charles Sheldon,Corporate,United States,San Francisco,California,West,Furniture,Tables,285.48,5,0.2,-10.7055,2017,5,May,Friday
CA-2017-117632,2017-05-12,Charles Sheldon,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,19.168,4,0.2,6.4692,2017,5,May,Friday
CA-2014-115056,2014-05-02,Andrew Roberts,Consumer,United States,Columbus,Ohio,East,Office Supplies,Appliances,26.136,3,0.2,1.9602,2014,5,May,Friday
CA-2017-161067,2017-09-03,Katrina Bavinger,Home Office,United States,New York City,New York,East,Office Supplies,Paper,419.4,4,0.0,201.312,2017,9,September,Sunday
CA-2017-161067,2017-09-03,Katrina Bavinger,Home Office,United States,New York City,New York,East,Furniture,Chairs,90.801,1,0.1,14.1246,2017,9,September,Sunday
CA-2017-161067,2017-09-03,Katrina Bavinger,Home Office,United States,New York City,New York,East,Furniture,Chairs,181.764,2,0.1,-8.0784,2017,9,September,Sunday
CA-2017-161067,2017-09-03,Katrina Bavinger,Home Office,United States,New York City,New York,East,Office Supplies,Art,5.56,2,0.0,2.224,2017,9,September,Sunday
CA-2016-122063,2016-12-03,Michael Moore,Consumer,United States,Richmond,Indiana,Central,Furniture,Tables,581.96,2,0.0,104.7528,2016,12,December,Saturday
CA-2016-122063,2016-12-03,Michael Moore,Consumer,United States,Richmond,Indiana,Central,Furniture,Chairs,29.98,1,0.0,8.0946,2016,12,December,Saturday
CA-2015-111206,2015-07-18,Roland Fjeld,Consumer,United States,San Diego,California,West,Technology,Accessories,519.96,4,0.0,176.7864,2015,7,July,Saturday
CA-2016-142895,2016-07-21,Beth Paige,Consumer,United States,Concord,North Carolina,South,Office Supplies,Labels,6.264,3,0.2,2.0358,2016,7,July,Thursday
CA-2016-142895,2016-07-21,Beth Paige,Consumer,United States,Concord,North Carolina,South,Furniture,Chairs,363.92,5,0.2,0.0,2016,7,July,Thursday
CA-2015-101868,2015-06-09,Max Jones,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,64.2,5,0.7,-42.8,2015,6,June,Tuesday
CA-2015-101868,2015-06-09,Max Jones,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,38.52,3,0.7,-26.964,2015,6,June,Tuesday
